Instrument,Company,CurrencyCode,ISIN,MinTradedQty,MarketName,MarketH
SPYW,SPDR S&P Euro Dividend Aristocrats UCITS ETF (Dist),EUR,IE00B5M1WJ87,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
SPYY,SPDR MSCI ACWI EUR UCITS ETF USD (Acc),EUR,IE00B44Z5B48,1,Deutsche Börse Xetra,7:00 am to 3:30 pm
SQ,"Square, Inc.",USD,US8522341036,0.01,NYSE,1:30 pm to 8:00 pm
SQQQ,UltraPro Short QQQ,USD,US74347G8612,2,NASDAQ,1:30 pm to 8:00 pm
SQZ,Serica Energy plc,GBX,GB00B0CY5V57,1,LSE AIM,7:01 am to 3:30 pm
SR,"Spire, Inc.",USD,US84857L1017,1,NYSE,1:30 pm to 8:00 pm
SRC,"Spirit Realty Capital, Inc.",USD,US84860W3007,0.01,NYSE,1:30 pm to 8:00 pm
SRCE,1st Source Corporation,USD,US3369011032,1,NASDAQ,1:30 pm to 8:00 pm
SRCL,Stericycle Inc.,USD,US8589121081,2,NASDAQ,1:30 pm to 8:00 pm
SRDX,"Surmodics, Inc.",USD,US8688731004,1,NASDAQ,1:30 pm to 8:00 pm
SRE,Sempra Energy,USD,US8168511090,0.01,NYSE,1:30 pm to 8:00 pm
SREN,Swiss Re AG,CHF,CH0126881561,0.02,SIX Swiss,7:00 am to 3:30 pm
SREV,"ServiceSource International, Inc.",USD,US81763U1007,1,NASDAQ,1:30 pm to 8:00 pm
SRG,Seritage Growth Properties - A REIT,USD,US81752R1005,1,NYSE,1:30 pm to 8:00 pm
SRNE,"Sorrento Therapeutics, Inc.",USD,US83587F2020,0.1,NASDAQ,1:30 pm to 8:00 pm
SRP,Serco Group PLC,GBX,GB0007973794,1,London Stock Exchange,7:01 am to 3:30 pm
SRPT,"Sarepta Therapeutics, Inc.",USD,US8036071004,1,NASDAQ,1:30 pm to 8:00 pm
SRRK,Scholar Rock Holding Corp.,USD,US80706P1030,1,NASDAQ,1:30 pm to 8:00 pm
SRT,"StarTek, Inc.",USD,US85569C1071,2,NYSE,1:30 pm to 8:00 pm
SRT3,Sartorius AG,EUR,DE0007165631,0.001,Deutsche Börse Xetra,7:00 am to 3:30 pm
SSAC,iShares MSCI ACWI ETF USD Acc,GBX,IE00B6R52259,0.01,London Stock Exchange,7:01 am to 3:30 pm
SSE,SSE PLC,GBX,GB0007908733,0.01,London Stock Exchange,7:01 am to 3:30 pm
SSHY,PIMCO Short-Term HY Corp Bond USD Inc,GBP,IE00B7N3YW49,0.01,London Stock Exchange,7:01 am to 3:30 pm
SSI,Stage Stores Inc,USD,US85254C3051,1,NYSE,1:30 pm to 8:00 pm
SSL,Sasol Ltd.,USD,US8038663006,0.1,NYSE,1:30 pm to 8:00 pm
SSNC,"SS&C Technologies Holdings, Inc.",USD,US78467J1007,2,NASDAQ,1:30 pm to 8:00 pm
SSON,Smithson Investment Trust PLC,GBX,GB00BGJWTR88,0.1,London Stock Exchange,7:01 am to 3:30 pm
SSP,E. W. Scripps Co Class A,USD,US8110544025,1,NASDAQ,1:30 pm to 8:00 pm
SSPG,SSP Group Plc,GBX,GB00BGBN7C04,0.1,London Stock Exchange,7:01 am to 3:30 pm
SSTI,"ShotSpotter, Inc.",USD,US82536T1079,2,NASDAQ,1:30 pm to 8:00 pm
SSTK,"Shutterstock, Inc.",USD,US8256901005,0.01,NYSE,1:30 pm to 8:00 pm
SSYS,"Stratasys, Ltd.",USD,IL0011267213,0.01,NASDAQ,1:30 pm to 8:00 pm
STAA,STAAR Surgical Company,USD,US8523123052,0.01,NASDAQ,1:30 pm to 8:00 pm
STAG,"STAG Industrial, Inc.",USD,US85254J1025,0.01,NYSE,1:30 pm to 8:00 pm
STAN,Standard Chartered PLC,GBX,GB0004082847,0.1,London Stock Exchange,7:01 am to 3:30 pm
STAW,Lyxor MSCI World Consumer Staples TR UCITS ETF,USD,LU0533032347,1,London Stock Exchange,7:01 am to 3:30 pm
STB,Secure Trust Bank plc,GBX,GB00B6TKHP66,0.1,London Stock Exchange,7:01 am to 3:30 pm
STCK,Stock Spirits Group PLC,GBX,GB00BF5SDZ96,0.5,London Stock Exchange,7:01 am to 3:30 pm
STEM,SThree PLC,GBX,GB00B0KM9T71,0.1,London Stock Exchange,7:01 am to 3:30 pm
STEP,Stepstone Group Inc.,USD,US85914M1071,1,NASDAQ,1:30 pm to 8:00 pm
STFC,State Auto Financial Corporation,USD,US8557071052,1,NASDAQ,1:30 pm to 8:00 pm
STHS,PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF GBP (Hedged),GBP,IE00BYXVWC37,0.1,London Stock Exchange,7:01 am to 3:30 pm
STJ,St James's Place PLC,GBX,GB0007669376,0.1,London Stock Exchange,7:01 am to 3:30 pm
STLD,Steel Dynamics Inc.,USD,US8581191009,0.01,NASDAQ,1:30 pm to 8:00 pm
STM,Stabilus SA,EUR,LU1066226637,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
STM,STMicroelectronics N.V.,USD,US8610121027,0.01,NYSE,1:30 pm to 8:00 pm
STMP,"Stamps.com, Inc.",USD,US8528572006,1,NASDAQ,1:30 pm to 8:00 pm
STNE,StoneCo Ltd.,USD,KYG851581069,0.01,NASDAQ,1:30 pm to 8:00 pm
STO3,STO SE & Co KGaA,EUR,DE0007274136,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
STOB,Stobart Group Ltd,GBX,GB00B03HDJ73,1,London Stock Exchange,7:01 am to 3:30 pm
STOK,"Stoke Therapeutics, Inc.",USD,US86150R1077,1,NASDAQ,1:30 pm to 8:00 pm
STOR,STORE Capital Corporation,USD,US8621211007,0.01,NYSE,1:30 pm to 8:00 pm
STRA,"Strategic Education, Inc.",USD,US86272C1036,1,NASDAQ,1:30 pm to 8:00 pm
STSE,Leverage Shares -1x Tesla ETP,EUR,IE00BKT6ZH01,1,London Stock Exchange,7:01 am to 3:30 pm
STSL,Leverage Shares -1x Tesla ETP,GBX,IE00BKT6ZH01,1,London Stock Exchange,7:01 am to 3:30 pm
STT,State Street Corp.,USD,US8574771031,2,NYSE,1:30 pm to 8:00 pm
STU,Studio Retail Group plc,GBX,GB00B8B4R053,6,London Stock Exchange,7:01 am to 3:30 pm
STVG,STV Group PLC,GBX,GB00B3CX3644,0.1,London Stock Exchange,7:01 am to 3:30 pm
STWD,"Starwood Property Trust, Inc.",USD,US85571B1052,0.1,NYSE,1:30 pm to 8:00 pm
STWE,Leverage Shares -1x Twitter ETP,EUR,IE00BKT66N32,1,London Stock Exchange,7:01 am to 3:30 pm
STWT,Leverage Shares -1x Twitter ETP,GBX,IE00BKT66N32,1,London Stock Exchange,7:01 am to 3:30 pm
STX,Seagate Technology,USD,IE00B58JVZ52,0.01,NASDAQ,1:30 pm to 8:00 pm
STZ,Constellation Brands,USD,US21036P1084,0.001,NYSE,1:30 pm to 8:00 pm
SU,Schneider Electric SE,EUR,FR0000121972,0.01,Euronext Paris,7:00 am to 3:30 pm
SU,"Suncor Energy, Inc.",USD,CA8672241079,0.01,NYSE,1:30 pm to 8:00 pm
SUAS,iShares MSCI USA SRI UCITS ETF USD (Acc),USD,IE00BYVJRR92,0.1,London Stock Exchange,7:01 am to 3:30 pm
SUBE,Leverage Shares -1x Uber ETP,EUR,IE00BKT66R79,1,London Stock Exchange,7:01 am to 3:30 pm
SUBR,Leverage Shares -1x Uber ETP,GBX,IE00BKT66R79,1,London Stock Exchange,7:01 am to 3:30 pm
SUES,iShares MSCI EM SRI UCITS ETF USD (Acc),GBX,IE00BYVJRP78,0.1,London Stock Exchange,7:01 am to 3:30 pm
SUI,"Sun Communities, Inc.",USD,US8666741041,1,NYSE,1:30 pm to 8:00 pm
SUJA,iShares MSCI Japan SRI UCITS ETF USD (Acc),GBX,IE00BYX8XC17,0.1,London Stock Exchange,7:01 am to 3:30 pm
SUJP,iShares MSCI Japan SRI UCITS ETF USD (Acc),USD,IE00BYX8XC17,1,London Stock Exchange,7:01 am to 3:30 pm
SUMO,Sumo Logic Inc.,USD,US86646P1030,1,NASDAQ,1:30 pm to 8:00 pm
SUNS,Solar Senior Capital Ltd,USD,US83416M1053,0.1,NASDAQ,1:30 pm to 8:00 pm
SUNW,Sunworks Inc.,USD,US86803X2045,1,NASDAQ,1:30 pm to 8:00 pm
SUPN,"Supernus Pharmaceuticals, Inc.",USD,US8684591089,1,NASDAQ,1:30 pm to 8:00 pm
SUR,Surteco SE,EUR,DE0005176903,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
SUS,S&U PLC,GBX,GB0007655037,2,London Stock Exchange,7:01 am to 3:30 pm
SUSM,iShares MSCI EM SRI UCITS ETF USD (Acc),USD,IE00BYVJRP78,0.1,London Stock Exchange,7:01 am to 3:30 pm
SUSW,iShares MSCI World SRI EUR UCITS ETF EUR (Acc),EUR,IE00BYX2JD69,0.2,London Stock Exchange,7:01 am to 3:30 pm
SUUS,iShares MSCI USA SRI UCITS ETF USD (Acc),GBX,IE00BYVJRR92,1,London Stock Exchange,7:01 am to 3:30 pm
SUWS,iShares MSCI World SRI USD UCITS ETF USD (Dist),USD,IE00BDZZTM54,0.02,London Stock Exchange,7:01 am to 3:30 pm
SVMK,SVMK Inc,USD,US78489X1037,1,NASDAQ,1:30 pm to 8:00 pm
SVS,Savills PLC,GBX,GB00B135BJ46,0.1,London Stock Exchange,7:01 am to 3:30 pm
SVT,Severn Trent PLC,GBX,GB00B1FH8J72,0.01,London Stock Exchange,7:01 am to 3:30 pm
SVXY,Pro Short VIX Short-Term Futures,USD,US74347W1302,2,NYSE,1:30 pm to 8:00 pm
SW,Sodexo SA,EUR,FR0000121220,0.01,Euronext Paris,7:00 am to 3:30 pm
SW1,SHW AG,EUR,DE000A1JBPV9,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
SWAV,"Shockwave Medical, Inc.",USD,US82489T1043,0.01,NASDAQ,1:30 pm to 8:00 pm
SWDA,iShares Core MSCI World UCITS ETF USD (Acc) GBP,GBX,IE00B4L5Y983,0.01,London Stock Exchange,7:01 am to 3:30 pm
SWIR,Sierra Wireless Inc.,USD,CA8265161064,0.01,NASDAQ,1:30 pm to 8:00 pm
SWK,Stanley Black & Decker,USD,US8545021011,2,NYSE,1:30 pm to 8:00 pm
SWKS,Skyworks Solutions Inc.,USD,US83088M1027,0.001,NASDAQ,1:30 pm to 8:00 pm
SWLD,SPDR MSCI World GBP UCITS ETF USD Accumulating,GBP,IE00BFY0GT14,1,London Stock Exchange,7:01 am to 3:30 pm
SWN,Southwestern Energy,USD,US8454671095,0.1,NYSE,1:30 pm to 8:00 pm
SWRD,SPDR MSCI World USD UCITS ETF USD Accumulating,USD,IE00BFY0GT14,0.01,London Stock Exchange,7:01 am to 3:30 pm
SWTX,"SpringWorks Therapeutics, Inc.",USD,US85205L1070,1,NASDAQ,1:30 pm to 8:00 pm
SWX,"Southwest Gas Holdings, Inc.",USD,US8448951025,1,NYSE,1:30 pm to 8:00 pm
SXI,Standex International Corporation,USD,US8542311076,2,NYSE,1:30 pm to 8:00 pm
SXR1,iShares Core MSCI Pacific ex-Japan UCITS ETF USD (Acc),EUR,IE00B52MJY50,1,Deutsche Börse Xetra,7:00 am to 3:30 pm
SXR6,iShares MSCI Japan SRI UCITS ETF USD (Acc),EUR,IE00BYX8XC17,1,Deutsche Börse Xetra,7:00 am to 3:30 pm
SXR8,iShares Core S&P 500 EUR UCITS ETF USD (Acc),EUR,IE00B5BMR087,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
SXS,Spectris PLC,GBX,GB0003308607,0.01,London Stock Exchange,7:01 am to 3:30 pm
SY1,Symrise AG,EUR,DE000SYM9999,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
SYBA,SPDR Bloomberg Barclays Euro Aggregate Bond UCITS ETF,EUR,IE00B41RYL63,1,Deutsche Börse Xetra,7:00 am to 3:30 pm
SYBT,SPDR Bloomberg Barclays U.S. Treasury Bond UCITS ETF (Dist),EUR,IE00B44CND37,0,Deutsche Börse Xetra,7:00 am to 3:30 pm
SYBY,SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),EUR,IE00BZ0G8977,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
SYF,"Synchrony Financial, Inc.",USD,US87165B1035,0.01,NYSE,1:30 pm to 8:00 pm
SYK,Stryker Corporation,USD,US8636671013,0.001,NYSE,1:30 pm to 8:00 pm
SYKE,"Sykes Enterprises, Incorporated",USD,US8712371033,2,NASDAQ,1:30 pm to 8:00 pm
SYME,Supply@Me Capital PLC,GBX,GB00BFMDJC60,1,London Stock Exchange,7:01 am to 3:30 pm
SYNA,Synaptics Incorporated,USD,US87157D1090,0.01,NASDAQ,1:30 pm to 8:00 pm
SYNC,Syncona Ltd,GBX,GG00B8P59C08,0.1,London Stock Exchange,7:01 am to 3:30 pm
SYNC,"Synacor, Inc.",USD,US8715611062,1,NASDAQ,1:30 pm to 8:00 pm
SYNH,Syneos Health Inc.,USD,US87166B1026,1,NASDAQ,1:30 pm to 8:00 pm
SYNT,Synthomer PLC,GBX,GB0009887422,0.5,London Stock Exchange,7:01 am to 3:30 pm
SYRS,"Syros Pharmaceuticals, Inc.",USD,US87184Q1076,0.1,NASDAQ,1:30 pm to 8:00 pm
SYT,Softing AG,EUR,DE0005178008,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
SYY,Sysco Corp.,USD,US8718291078,0.01,NYSE,1:30 pm to 8:00 pm
SZG,Salzgitter AG,EUR,DE0006202005,0.1,Deutsche Börse Xetra,7:00 am to 3:30 pm
SZU,Suedzucker AG,EUR,DE0007297004,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
T,AT&T Inc.,USD,US00206R1023,0.01,NYSE,1:30 pm to 8:00 pm
TACO,"Del Taco Restaurants, Inc.",USD,US2454961044,1,NASDAQ,1:30 pm to 8:00 pm
TAL,TAL Education Group ADR,USD,US8740801043,0.01,NON-ISA NYSE,1:30 pm to 8:00 pm
TALK,TalkTalk Telecom Group PLC,GBX,GB00B4YCDF59,0.1,London Stock Exchange,7:01 am to 3:30 pm
TAOP,Taoping Inc.,USD,VGG8675V1195,0.1,NASDAQ,1:30 pm to 8:00 pm
TAP,Molson Coors Brewing Co.,USD,US60871R2094,0.01,NYSE,1:30 pm to 8:00 pm
TARO,Taro Pharmaceutical Industries Ltd,USD,IL0010827181,1,NYSE,1:30 pm to 8:00 pm
TAT,TransAtlantic Petroleum Ltd.,USD,BMG899821133,1,NYSE,1:30 pm to 8:00 pm
TATE,Tate & Lyle PLC,GBX,GB0008754136,0.1,London Stock Exchange,7:01 am to 3:30 pm
TBI,"TrueBlue, Inc.",USD,US89785X1019,0.01,NYSE,1:30 pm to 8:00 pm
TBIO,"Translate Bio, Inc.",USD,US89374L1044,0.01,NASDAQ,1:30 pm to 8:00 pm
TBPH,"Theravance Biopharma, Inc.",USD,KYG8807B1068,1,NASDAQ,1:30 pm to 8:00 pm
TC1,Tele Columbus AG,EUR,DE000TCAG172,6,Deutsche Börse Xetra,7:00 am to 3:30 pm
TCAP,TP ICAP PLC,GBX,GB00B1H0DZ51,0.5,London Stock Exchange,7:01 am to 3:30 pm
TCBI,"Texas Capital Bancshares, Inc.",USD,US88224Q1076,1,NASDAQ,1:30 pm to 8:00 pm
TCDA,"Tricida, Inc.",USD,US89610F1012,0.01,NASDAQ,1:30 pm to 8:00 pm
TCMD,"Tactile Systems Technology, Inc.",USD,US87357P1003,1,NASDAQ,1:30 pm to 8:00 pm
TCOM,Trip.com Group Ltd.,USD,US89677Q1076,1,NON-ISA NASDAQ,1:30 pm to 8:00 pm
TCX,Tucows Inc.,USD,US8986972060,1,NASDAQ,1:30 pm to 8:00 pm
TD,The Toronto-Dominion Bank,USD,CA8911605092,0.01,NYSE,1:30 pm to 8:00 pm
TDAC,Trident Acquisitions Corp.,USD,US89615T1060,1,NASDAQ,1:30 pm to 8:00 pm
TDC,Teradata Corp.,USD,US88076W1036,2,NYSE,1:30 pm to 8:00 pm
TDG,"TransDigm Group, Inc.",USD,US8936411003,0.001,NYSE,1:30 pm to 8:00 pm
TDOC,"Teladoc, Inc.",USD,US87918A1051,0.001,NYSE,1:30 pm to 8:00 pm
TEAM,Atlassian Corp Plc,USD,GB00BZ09BD16,0.001,NASDAQ,1:30 pm to 8:00 pm
TECH,Bio-Techne  Corp.,USD,US09073M1045,1,NASDAQ,1:30 pm to 8:00 pm
TED,Ted Baker PLC,GBX,GB0001048619,0.1,London Stock Exchange,7:01 am to 3:30 pm
TEF,Telefonica S.A. - ADR,USD,US8793822086,1,NYSE,1:30 pm to 8:00 pm
TEF,Telefonica SA,EUR,ES0178430E18,0.1,Bolsa de Madrid,7:00 am to 3:30 pm
TEG,TAG Immobilien AG,EUR,DE0008303504,0.03,Deutsche Börse Xetra,7:00 am to 3:30 pm
TEL,TE Connectivity Ltd.,USD,CH0102993182,2,NYSE,1:30 pm to 8:00 pm
TELL,Tellurian Inc.,USD,US87968A1043,1,NASDAQ,1:30 pm to 8:00 pm
TENB,Tenable Holdings Inc,USD,US88025T1025,1,NASDAQ,1:30 pm to 8:00 pm
TEP,Telecom Plus PLC,GBX,GB0008794710,0.1,London Stock Exchange,7:01 am to 3:30 pm
TER,"Teradyne, Inc.",USD,US8807701029,0.01,NASDAQ,1:30 pm to 8:00 pm
TEVA,Teva Pharmaceutical Industries Ltd. ADR,USD,US8816242098,0.01,NON-ISA NYSE,1:30 pm to 8:00 pm
TEX,Terex Corporation,USD,US8807791038,1,NYSE,1:30 pm to 8:00 pm
TFC,Truist Financial Corporation,USD,US89832Q1094,0.01,NYSE,1:30 pm to 8:00 pm
TFC,Truist Financial Corp,USD,US89832Q1094,1,NYSE,1:30 pm to 8:00 pm
TFSL,TFS Financial Corporation,USD,US87240R1077,1,NASDAQ,1:30 pm to 8:00 pm
TFX,Teleflex Inc.,USD,US8793691069,0.001,NYSE,1:30 pm to 8:00 pm
TGNA,Tegna Inc.,USD,US87901J1051,2,NYSE,1:30 pm to 8:00 pm
TGT,Target Corp.,USD,US87612E1064,0.001,NYSE,1:30 pm to 8:00 pm
TGTX,"TG Therapeutics, Inc.",USD,US88322Q1085,1,NASDAQ,1:30 pm to 8:00 pm
TH,Target Hospitality Corporation Class A,USD,US87615L1070,0.1,NASDAQ,1:30 pm to 8:00 pm
THBR,"Thunder Bridge Acquisition II, Ltd.",USD,KYG8857S1167,1,NASDAQ,1:30 pm to 8:00 pm
THC,Tenet Healthcare Corp.,USD,US88033G4073,2,NYSE,1:30 pm to 8:00 pm
THG,"THG Holdings, Ltd.",GBX,GB00BMTV7393,0.1,London Stock Exchange,7:01 am to 3:30 pm
THG,"The Hanover Insurance Group, Inc.",USD,US4108671052,1,NYSE,1:30 pm to 8:00 pm
THMO,"ThermoGenesis Holdings, Inc.",USD,US88362L1008,1,NASDAQ,1:30 pm to 8:00 pm
THO,"Thor Industries, Inc.",USD,US8851601018,0.001,NYSE,1:30 pm to 8:00 pm
THRC,Tabula Rasa HealthCare Inc,USD,US8733791011,1,NASDAQ,1:30 pm to 8:00 pm
THRG,BlackRock Throgmorton Trust plc,GBX,GB0008910555,0.1,London Stock Exchange,7:01 am to 3:30 pm
TIF,Tiffany & Co.,USD,US8865471085,0.001,NYSE,1:30 pm to 8:00 pm
TIFS,TI Fluid Systems PLC,GBX,GB00BYQB9V88,0.1,London Stock Exchange,7:01 am to 3:30 pm
TIG,"Trean Insurance Group, Inc.",USD,US89457R1014,1,NASDAQ,1:30 pm to 8:00 pm
TILE,"Interface, Inc.",USD,US4586653044,1,NASDAQ,1:30 pm to 8:00 pm
TILS,Tiziana Life Sciences plc,GBX,GB00BKWNZY55,0.1,LSE AIM,7:00 am to 3:45 pm
TIMA,Zeal Network SE,EUR,DE000ZEAL241,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
TIPG,Lyxor Core US TIPS (DR) UCITS ETF - Dist,GBX,LU1452600270,0.01,London Stock Exchange,7:01 am to 3:30 pm
TIPS,SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),USD,IE00BZ0G8977,0.01,London Stock Exchange,7:01 am to 3:30 pm
TIPT,Tiptree Inc.,USD,US88822Q1031,1,NASDAQ,1:30 pm to 8:00 pm
TIPU,Lyxor Core US TIPS (DR) UCITS ETF - Dist,USD,LU1452600270,0.001,London Stock Exchange,7:01 am to 3:30 pm
TIUP,Lyxor Core US TIPS (DR) UCITS ETF - Dist,EUR,LU1452600270,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
TJX,TJX Companies Inc.,USD,US8725401090,0.01,NYSE,1:30 pm to 8:00 pm
TKA,thyssenkrupp AG,EUR,DE0007500001,0.1,Deutsche Börse Xetra,7:00 am to 3:30 pm
TKR,Timken Company,USD,US8873891043,1,NYSE,1:30 pm to 8:00 pm
TKWY,Takeaway.com Holding BV,EUR,NL0012015705,0.01,Euronext Netherlands,7:00 am to 3:30 pm
TL0,"Tesla, Inc.",EUR,US88160R1014,0.001,Deutsche Börse Xetra,7:00 am to 3:30 pm
TL5,Mediaset Espana Comunicacion SA,EUR,ES0152503035,0.1,Bolsa de Madrid,7:00 am to 3:30 pm
TLG,TLG Immobilien AG,EUR,DE000A12B8Z4,0.1,Deutsche Börse Xetra,7:00 am to 3:30 pm
TLND,Talend SA,USD,US8742242071,0.01,NON-ISA NASDAQ,1:30 pm to 8:00 pm
TLOU,Tlou Energy Ltd.,GBX,AU000000TOU2,2,LSE AIM,7:00 am to 3:45 pm
TLRD,"Tailored Brands, Inc.",USD,US87403A1079,1,NYSE,1:30 pm to 8:00 pm
TLRY,"Tilray, Inc.",USD,US88688T1007,0.01,NASDAQ,1:30 pm to 8:00 pm
TLT,i 20+ Year Treasury Bond,USD,US4642874329,1,NASDAQ,1:30 pm to 8:00 pm
TLW,Tullow Oil PLC,GBX,GB0001500809,1,London Stock Exchange,7:01 am to 3:30 pm
TLX,Talanx AG,EUR,DE000TLX1005,2,Deutsche Börse Xetra,7:00 am to 3:30 pm
TM,Toyota Motor Corporation ADR,USD,US8923313071,0.001,NYSE,1:30 pm to 8:00 pm
TM17,Team17 Group plc,GBX,GB00BYVX2X20,0.1,LSE AIM,7:00 am to 3:45 pm
TMDI,Titan Medical Inc.,USD,CA88830X8199,1,NASDAQ,1:30 pm to 8:00 pm
TMDX,"TransMedics Group, Inc.",USD,US89377M1099,1,NASDAQ,1:30 pm to 8:00 pm
TME,Tencent Music Entertainment Group ADR,USD,US88034P1093,0.1,NON-ISA NYSE,1:30 pm to 8:00 pm
TMHC,Taylor Morrison Home Corporation,USD,US87724P1066,1,NYSE,1:30 pm to 8:00 pm
TMO,"Thermo Fisher Scientific, Inc.",USD,US8835561023,0.001,NYSE,1:30 pm to 8:00 pm
TMUS,"T-Mobile US, Inc.",USD,US8725901040,0.01,NASDAQ,1:30 pm to 8:00 pm
TMV,TeamViewer AG,EUR,DE000A2YN900,0.01,Deutsche Börse Xetra,7:00 am to 3:30 pm
TNA,Direxion Daily Small Cap Bull 3x,USD,US25459W8477,2,NYSE,1:30 pm to 8:00 pm
TNC,Tennant Company,USD,US8803451033,2,NYSE,1:30 pm to 8:00 pm
TNDM,"Tandem Diabetes Care, Inc.",USD,US8753722037,0.01,NASDAQ,1:30 pm to 8:00 pm
TNET,"TriNet Group, Inc.",USD,US8962881079,0.01,NYSE,1:30 pm to 8:00 pm
TNXP,Tonix Pharmaceuticals Holding Corp.,USD,US8902607063,1,NASDAQ,1:30 pm to 8:00 pm
TOL,Toll Brothers Inc,USD,US8894781033,0.01,NYSE,1:30 pm to 8:00 pm
TOM2,TomTom NV,EUR,NL0013332471,0.1,Euronext Netherlands,7:00 am to 3:30 pm
TOPS,"Top Ships, Inc.",USD,MHY8897Y1804,1,NASDAQ,1:30 pm to 8:00 pm
TOT,Total S.A. ADR,USD,US89151E1091,1,NYSE,1:30 pm to 8:00 pm
TOTA,Tottenham Acquisition I Limited,USD,VGG8959N1069,1,NASDAQ,1:30 pm to 8:00 pm
TOWN,Towne Bank,USD,US89214P1093,1,NASDAQ,1:30 pm to 8:00 pm
TOWN,Town Centre Securities PLC,GBX,GB0003062816,1,London Stock Exchange,7:01 am to 3:30 pm
TPCO,Tribune Publishing Co,USD,US89609W1071,1,NASDAQ,1:30 pm to 8:00 pm
TPH,TRI Pointe Homes Inc.,USD,US87265H1095,1,NYSE,1:30 pm to 8:00 pm
TPK,Travis Perkins PLC,GBX,GB0007739609,0.01,London Stock Exchange,7:01 am to 3:30 pm
TPR,Tapestry Inc,USD,US8760301072,0.01,NYSE,1:30 pm to 8:00 pm
TPRE,Third Point Reinsurance Ltd,USD,BMG8827U1009,1,NYSE,1:30 pm to 8:00 pm
TPT,Topps Tiles PLC,GBX,GB00B18P5K83,1,London Stock Exchange,7:01 am to 3:30 pm
TPTX,"Turning Point Therapeutics, Inc.",USD,US90041T1088,1,NASDAQ,1:30 pm to 8:00 pm
TQQQ,UltraPro QQQ,USD,US74347X8314,2,NASDAQ,1:30 pm to 8:00 pm
TRE,Tecnicas Reunidas SA,EUR,ES0178165017,0.1,Bolsa de Madrid,7:00 am to 3:30 pm
TRE3,Invesco US Treasury Bond 1-3 Year UCITS ETF USD Dist,USD,IE00BF2FNG46,0.01,London Stock Exchange,7:01 am to 3:30 pm
TRE7,Invesco US Treasury Bond 3-7 Year UCITS ETF USD Dist,USD,IE00BF2FNQ44,0.01,London Stock Exchange,7:01 am to 3:30 pm
TREB,Trebia Acquisition Corp.,USD,KYG9027T1094,1,NYSE,1:30 pm to 8:00 pm
TREE,"Lendingtree, Inc.",USD,US52603B1070,1,NASDAQ,1:30 pm to 8:00 pm
TREX,"Trex Company, Inc.",USD,US89531P1057,0.001,NYSE,1:30 pm to 8:00 pm
TREX,Invesco US Treasury Bond 7-10 Year UCITS ETF USD Dist,USD,IE00BF2FN646,0.01,London Stock Exchange,7:01 am to 3:30 pm
TRG,TR European Growth Trust PLC,GBX,GB0009066928,2,London Stock Exchange,7:01 am to 3:30 pm
TRGP,Targa Resources Corporation,USD,US87612G1013,1,NYSE,1:30 pm to 8:00 pm
TRI,Trifast PLC,GBX,GB0008883927,1,London Stock Exchange,7:01 am to 3:30 pm
TRI,Thomson Reuters Corporation,USD,CA8849037095,1,NYSE,1:30 pm to 8:00 pm
TRIB,Trinity Biotech plc,USD,US8964383066,0.1,NON-ISA NASDAQ,1:30 pm to 8:00 pm
TRIG,The Renewables Infrastructure Group Ltd,GBX,GG00BBHX2H91,0.1,London Stock Exchange,7:01 am to 3:30 pm
TRIL,"Trilium Therapeutics, Inc.",USD,CA89620X5064,0.1,NASDAQ,1:30 pm to 8:00 pm
TRIP,TripAdvisor,USD,US8969452015,0.01,NASDAQ,1:30 pm to 8:00 pm
TRMB,"Trimble, Inc.",USD,US8962391004,0.01,NASDAQ,1:30 pm to 8:00 pm
TRMR,Tremor International Ltd,GBX,IL0011320343,2,LSE AIM,7:00 am to 3:45 pm
TRN,Trainline plc,GBX,GB00BKDTK925,0.1,London Stock Exchange,7:01 am to 3:30 pm
TRNE,Trine Acqusition Corp.,USD,US89628U1088,0.1,NYSE,1:30 pm to 8:00 pm
TRNO,Terreno Realty Corporation,USD,US88146M1018,1,NYSE,1:30 pm to 8:00 pm
TRNS,"Transcat, Inc.",USD,US8935291075,1,NASDAQ,1:30 pm to 8:00 pm
TRNX,"Taronis Technologies, Inc.",USD,US8762142060,1,NASDAQ,1:30 pm to 8:00 pm
TROW,T. Rowe Price Group,USD,US74144T1088,0.001,NASDAQ,1:30 pm to 8:00 pm
TRP,TC Energy Corporation,USD,CA87807B1076,0.01,NYSE,1:30 pm to 8:00 pm
